Link,Location Name,Host Name,Address,Phone Number,Review Count
https://www.splacer.co/venue/brooklyn-rooftop-oasis-for-shoots-gigs, Brooklyn Rooftop Oasis for Shoots & GigsNew York | Bedford-StuyvesantStarting From$120per hour,Stephanie,New York | Bedford-Stuyvesant,,8
https://www.splacer.co/venue/english-country-manor-house?sponsored=true,English Country Manor House New CanaanStarting From$250per hour,Eric,New Canaan,,0
https://www.splacer.co/venue/2500sf-home-the-storms-retreat-house,"2500sf home, The Storms Retreat House Valley Cottage | ClarkstownStarting From$250per hour",Liani,Valley Cottage | Clarkstown,,1
https://www.splacer.co/venue/sunlit-loft-space-with-tin-ceiling?sponsored=true,Sunlit loft space with tin ceilingNew York | ManhattanStarting From$400per hour,Travis,New York | Manhattan,,2
https://www.splacer.co/venue/big-3-wall-cyc-in-spacious-photo-video-studio,Big 3 Wall Cyc in Spacious Photo/Video StudioNew York | East WilliamsburgStarting From$95per hour,Brais,New York | East Williamsburg,,6
https://www.splacer.co/venue/lady-of-the-lake-lakefront-estate-on-29-acres,Lady of the Lake - Lakefront Estate on 29 AcresPutnam ValleyStarting From$400per hour,Warren,Putnam Valley,,0
https://www.splacer.co/venue/unique-banquet-hall-with-old-school-stage,Unique Banquet Hall with Old School StageNew York | ManhattanStarting From$500per hour,James,New York | Manhattan,,0
https://www.splacer.co/venue/vintage-bar,Vintage BarNew York | Lower ManhattanStarting From$1035per hour,Jason,New York | Lower Manhattan,,0
https://www.splacer.co/venue/barber-lounge-midtown-photo-studio,Barber Lounge- Midtown Photo StudioNew York | ManhattanStarting From$100per hour,James,New York | Manhattan,,6
https://www.splacer.co/venue/midtown-blackout-music-video-photo-studio,Midtown Blackout Music Video Photo Studio New York | ManhattanStarting From$55per hour,Walter,New York | Manhattan,,0
https://www.splacer.co/venue/enormous-and-chic-soho-loft,Enormous and Chic Soho Loft New York | ManhattanStarting From$250per hour,Josh,New York | Manhattan,,0
https://www.splacer.co/venue/stunning-restaurant-hosting-any-event,Stunning Restaurant hosting any event!New York | Forest HillsStarting From$150per hour,Spiro,New York | Forest Hills,,0
https://www.splacer.co/venue/warm-flatiron-event-photography-space,Warm Flatiron Event + Photography SpaceNew York | ManhattanStarting From$80per hour,Liam,New York | Manhattan,,5
https://www.splacer.co/venue/cuban-brazilian-restaurant-west-village,"Cuban Brazilian Restaurant, West VillageNew York | ManhattanStarting From$300per hour",Marco,New York | Manhattan,,0
https://www.splacer.co/venue/columbus-circle-rooftop-lounge,Columbus Circle Rooftop LoungeNew York | ManhattanStarting From$400per hour,Rebecca,New York | Manhattan,,0
https://www.splacer.co/venue/spacious-downtown-arts-district-space,Spacious Downtown Arts District SpaceLos Angeles | DowntownStarting From$60per hour,Donald,Los Angeles | Downtown,,1
https://www.splacer.co/venue/garden-space-in-park-slope,garden space in Park SlopeNew York | Park SlopeStarting From$150per hour,Julie,New York | Park Slope,,4
https://www.splacer.co/venue/brooklyn-box-factory,Brooklyn Box FactoryNew York | GreenpointStarting From$200per hour,Lou,New York | Greenpoint,,0
https://www.splacer.co/venue/luxury-barroche-retail-cacao-tea-salon,luxury Barroche retail & cacao/tea salon New York | Lower ManhattanStarting From$500per hour,Fernando,New York | Lower Manhattan,,0
https://www.splacer.co/venue/open-and-bright-art-gallery-in-chelsea,Open and Bright Art Gallery in ChelseaNew York | ManhattanStarting From$325per hour,Patricia,New York | Manhattan,,1
https://www.splacer.co/venue/open-and-spacious-industrial-fitness-space,Open and spacious industrial fitness spaceNew Hyde Park | North HempsteadStarting From$125per hour,Ann,New Hyde Park | North Hempstead,,0
https://www.splacer.co/venue/taxidermy-apartment,Taxidermy Apartment New York | Upper East SideStarting From$575per hour,Jeremy,New York | Upper East Side,,0
https://www.splacer.co/venue/fresh-and-cozy-cafe-space-in-nolita,Fresh and Cozy Cafe Space in NolitaNew York | ManhattanStarting From$200per hour,Lucy,New York | Manhattan,,2
https://www.splacer.co/venue/stunning-spacious-art-loft-get-inspired,Stunning & Spacious Art Loft! Get InspiredNew York | Red HookStarting From$75per hour,Laetitia,New York | Red Hook,,4
https://www.splacer.co/venue/portrait-studio-in-central-harlem-w-roof,Portrait Studio in Central Harlem w/ RoofNew York | ManhattanStarting From$35per hour,Rodney,New York | Manhattan,,4
https://www.splacer.co/venue/upper-west-side-storefront,Upper West Side StorefrontNew York | ManhattanStarting From$150per hour,Nicholas,New York | Manhattan,,0
https://www.splacer.co/venue/no-contact-media-production-studio?sponsored=true,NO-CONTACT Media Production StudioNew York | AstoriaStarting From$100per hour,hsc.tv,New York | Astoria,,1
https://www.splacer.co/venue/sunny-and-private-rooftop-sundeck,Sunny and Private Rooftop SundeckNew York | ManhattanStarting From$299per hour,Itay,New York | Manhattan,,0
https://www.splacer.co/venue/amazing-loft-prime-williamsburg-street-lvl,Amazing Loft<Prime Williamsburg>Street LvlNew York | WilliamsburgStarting From$80per hour,Happy,New York | Williamsburg,,3
https://www.splacer.co/venue/plush-salon,Plush Salon New York | Lower ManhattanStarting From$345per hour,Vernelle,New York | Lower Manhattan,,0
https://www.splacer.co/venue/bushwick-bridal-baby-showers-event-space,Bushwick Bridal & Baby Showers Event SpaceNew York | Bedford-StuyvesantStarting From$250per hour,Cara,New York | Bedford-Stuyvesant,,3
https://www.splacer.co/venue/red-hook-home-loft-w-private-terrace,Red Hook Home: Loft w/ Private TerraceNew York | Red HookStarting From$100per hour,Naz,New York | Red Hook,,1
https://www.splacer.co/venue/sawmill-studio,Sawmill Studio  Oakland | Oakland Ave - Harrison StStarting From$165per hour,Sarah,Oakland | Oakland Ave - Harrison St,,0
https://www.splacer.co/venue/luxurious-modern-bk-townhouse-patio,"Luxurious, Modern BK Townhouse + PatioNew York | Bedford-StuyvesantStarting From$150per hour",Zaida,New York | Bedford-Stuyvesant,,2
https://www.splacer.co/venue/light-filled-space-in-the-east-village,Light Filled Space in the East VillageNew York | ManhattanStarting From$99per hour,Reed,New York | Manhattan,,2
https://www.splacer.co/venue/rooftop-terrace-w-bckgrnd-of-empire-state,Rooftop Terrace w Bckgrnd of Empire State!New York | ManhattanStarting From$85per hour,F.,New York | Manhattan,,0
https://www.splacer.co/venue/hip-meeting-space-day-light-studio-loft, Hip Meeting Space &Day light studio loft New York | WilliamsburgStarting From$75per hour,Vlasta,New York | Williamsburg,,0
https://www.splacer.co/venue/soho-conference-room-the-lounge,Soho Conference Room (The Lounge)New York | Lower ManhattanStarting From$150per hour,Arzu,New York | Lower Manhattan,,0
https://www.splacer.co/venue/hudson-valley-stone-mill-2-hrs-from-nyc,"Hudson Valley Stone Mill, 2 hrs from NYCSalt Point | Pleasant ValleyStarting From$750per hour",Ariana,Salt Point | Pleasant Valley,,0
https://www.splacer.co/venue/picture-perfect-colonial,Picture Perfect ColonialNew City | ClarkstownStarting From$200per hour,Gary,New City | Clarkstown,,0
https://www.splacer.co/venue/800-sq-ft-of-raw-storefront-space,800 sq/ft of Raw Storefront SpaceNew York | MidtownStarting From$350per hour,Ashley,New York | Midtown,,0
https://www.splacer.co/venue/rural-and-rustic-unique-barn-location,Rural and Rustic Unique Barn LocationSparrow Bush | DeerparkStarting From$500per hour,Renee,Sparrow Bush | Deerpark,,0
https://www.splacer.co/venue/celebrate-in-color-in-famed-artist-studio,Celebrate in color in famed artist studioNew York | Long Island CityStarting From$400per hour,Elizabeth,New York | Long Island City,,0
https://www.splacer.co/venue/loft-on-5th-with-rooftop-kitchen,Loft on 5th with Rooftop & KitchenNew York | MidtownStarting From$90per hour,Jack,New York | Midtown,,0
https://www.splacer.co/venue/apartment-with-office-studio-led-lights?sponsored=true,Apartment with office/studio & LED lightsNew York | East WilliamsburgStarting From$50per hour,Wilber,New York | East Williamsburg,,2
https://www.splacer.co/venue/fully-equipped-greenpoint-photo-studio,Fully Equipped Greenpoint Photo StudioNew York | GreenpointStarting From$275per hour,Alexandra,New York | Greenpoint,,0
https://www.splacer.co/venue/magnificent-sunny-brooklyn-townhouse,"Magnificent, sunny  Brooklyn townhouseNew York | Prospect HeightsStarting From$500per hour",ilsa,New York | Prospect Heights,,0
https://www.splacer.co/venue/2-500-sf-loft-in-the-heart-of-soho," 2,500 SF LOFT IN THE HEART OF SOHO New York | ManhattanStarting From$500per hour",Julie,New York | Manhattan,,0
https://www.splacer.co/venue/soho-loft-penthouse?sponsored=true,SoHo Loft PenthouseNew York | Lower ManhattanStarting From$375per hour,Igal,New York | Lower Manhattan,,1
https://www.splacer.co/venue/beautifully-curated-space-in-west-village,Beautifully curated space in West VillageNew York | ManhattanStarting From$150per hour,Julie,New York | Manhattan,,0
https://www.splacer.co/venue/enchanting-secret-getaway-in-meatpacking,"Enchanting, secret getaway in MeatpackingNew York | ManhattanStarting From$300per hour",Ziyan,New York | Manhattan,,0
https://www.splacer.co/venue/24hr-spacious-creative-space-studio-dtla,24hr Spacious Creative Space/Studio DTLALos Angeles | Central LAStarting From$35per hour,ELI,Los Angeles | Central LA,,34
https://www.splacer.co/venue/quaint-makeup-studio-w-photography-set-up,Quaint Makeup Studio w/ Photography Set UpNew York | GreenpointStarting From$65per hour,Dani,New York | Greenpoint,,0
https://www.splacer.co/venue/stylish-triplex-loft-in-brownstone,Stylish Triplex Loft in BrownstoneNew York | Bedford-StuyvesantStarting From$500per hour,Manu,New York | Bedford-Stuyvesant,,0
https://www.splacer.co/venue/loft-in-flatiron,Loft in Flatiron New York | MidtownStarting From$90per hour,Jack,New York | Midtown,,0
https://www.splacer.co/venue/haven-for-creatives-dreamers-fun-seekers,"Haven for creatives, dreamers, fun seekersNew York | ManhattanStarting From$200per hour",Max,New York | Manhattan,,0
https://www.splacer.co/venue/spacious-full-floor-loft-for-events,Spacious Full Floor Loft for EventsNew York | Lower ManhattanStarting From$750per hour,Arzu,New York | Lower Manhattan,,0
https://www.splacer.co/venue/rustic-village-loft-full-floor,Rustic Village Loft (Full Floor)New York | Lower ManhattanStarting From$300per hour,Alex,New York | Lower Manhattan,,0
https://www.splacer.co/venue/sunny-noho-designer-loft-bowery-adjacent,Sunny NOHO Designer Loft - Bowery AdjacentNew York | ManhattanStarting From$150per hour,Michael,New York | Manhattan,,1
https://www.splacer.co/venue/brooklyn-industrial-floorthru?sponsored=true,Brooklyn Industrial FloorthruNew York | Bedford-StuyvesantStarting From$200per hour,Tatiana,New York | Bedford-Stuyvesant,,0
https://www.splacer.co/venue/okno-huge-bright-urban-jungle,Okno: Huge+Bright Urban JungleNew York | East WilliamsburgStarting From$62per hour,Maciek,New York | East Williamsburg,,6
https://www.splacer.co/venue/beachfront-backyard-with-gorgeous-views,Beachfront backyard with gorgeous viewsNew York | SeagateStarting From$300per hour,Michael,New York | Seagate,,0
https://www.splacer.co/venue/lower-east-side-art-gallery,Lower East Side Art Gallery New York | Lower East SideStarting From$500per hour,Adriaan,New York | Lower East Side,,2
https://www.splacer.co/venue/event-and-workshop-space-in-an-art-studio,Event and Workshop Space in an Art Studio New York | Bedford-StuyvesantStarting From$100per hour,Fernando,New York | Bedford-Stuyvesant,,0
https://www.splacer.co/venue/historic-riverfront-chapel-with-chancery,Historic Riverfront Chapel with ChanceryCold SpringStarting From$175per hour,Rebekah,Cold Spring,,2
https://www.splacer.co/venue/unique-spacious-nolita-locale,Unique Spacious Nolita LocaleNew York | ManhattanStarting From$500per hour,Anthony,New York | Manhattan,,0
https://www.splacer.co/venue/dtla-loft-film-photo-production-studio,DTLA Loft Film /photo production studioLos Angeles | DowntownStarting From$85per hour,Vincent,Los Angeles | Downtown,,16
https://www.splacer.co/venue/dtla-skyline-view-studio-1700-sf-youtube,DTLA Skyline View Studio 1700 SF / YouTubeLos Angeles | Central LAStarting From$50per hour,Ana,Los Angeles | Central LA,,13
https://www.splacer.co/venue/bushwick-warehouse-studio-wall-of-windows,"Bushwick Warehouse Studio, Wall of WindowsNew York | East WilliamsburgStarting From$300per hour",Nolan,New York | East Williamsburg,,0
https://www.splacer.co/venue/vibrant-downtown-brooklyn-studio,Vibrant Downtown Brooklyn StudioNew York | Downtown BrooklynStarting From$40per hour,Kwasia,New York | Downtown Brooklyn,,4
https://www.splacer.co/venue/surreal-out-of-this-world-private-venue,Surreal Out-Of-This-World Private VenueNew York | Bedford-StuyvesantStarting From$200per hour,Kayla,New York | Bedford-Stuyvesant,,0
https://www.splacer.co/venue/spacious-multipurpose-production-studio,Spacious Multipurpose Production StudioNew York | ManhattanStarting From$175per hour,Alexandra,New York | Manhattan,,0
https://www.splacer.co/venue/5000-sq-ft-industrial-gowanus-loft,5000 sq ft industrial Gowanus loftNew York | GowanusStarting From$300per hour,Toby,New York | Gowanus,,0
https://www.splacer.co/venue/authentic-catskills-log-cabin,Authentic Catskills Log CabinRock Hill | ThompsonStarting From$150per hour,Nancy,Rock Hill | Thompson,,0
https://www.splacer.co/venue/waterfront-open-floorplan-home,Waterfront Open Floorplan HomeMassapequa | Oyster BayStarting From$250per hour,Matthew,Massapequa | Oyster Bay,,0
https://www.splacer.co/venue/large-professional-studio-w-natural-light,Large Professional Studio w/ Natural LightLos Angeles | DowntownStarting From$40per hour,NOEL,Los Angeles | Downtown,,9
https://www.splacer.co/venue/blackout-studio-with-light-installations,Blackout studio with Light installationsNew York | Lower ManhattanStarting From$49per hour,Dotan,New York | Lower Manhattan,,2
https://www.splacer.co/venue/bookstore-venue,Bookstore VenueNew York | ManhattanStarting From$500per hour,Josh,New York | Manhattan,,0
https://www.splacer.co/venue/spacious-ground-floor-photo-film-studio,"Spacious, ground floor Photo & Film StudioNew York | East WilliamsburgStarting From$140per hour",Robert,New York | East Williamsburg,,1
https://www.splacer.co/venue/natural-light-brooklyn-loft-studio,Natural Light Brooklyn Loft StudioNew York | East WilliamsburgStarting From$95per hour,Jessi,New York | East Williamsburg,,5
https://www.splacer.co/venue/the-grand-chelsea-social-hall?sponsored=true,The Grand Chelsea Social HallNew York | MidtownStarting From$400per hour,Joseph,New York | Midtown,,0
https://www.splacer.co/venue/midtown-white-space?sponsored=true,Midtown White SpaceNew York | MidtownStarting From$115per hour,David,New York | Midtown,,7
https://www.splacer.co/venue/light-filled-new-york-style-loft-in-dtla,Light-filled New York Style Loft in DTLALos Angeles | DowntownStarting From$40per hour,Fay,Los Angeles | Downtown,,9
https://www.splacer.co/venue/big-sunny-loft-for-production,"Big, Sunny Loft for ProductionNew York | FlushingStarting From$45per hour",Cynthia,New York | Flushing,,19
https://www.splacer.co/venue/dtla-photo-studio-with-equipment-included,DTLA Photo Studio with Equipment includedLos Angeles | DowntownStarting From$30per hour,Matt,Los Angeles | Downtown,,9
https://www.splacer.co/venue/photo-studio-with-cyc-lighting-included,Photo Studio with Cyc & Lighting IncludedNew York | East WilliamsburgStarting From$75per hour,Peter,New York | East Williamsburg,,16
https://www.splacer.co/venue/ground-zero-penthouse-meeting-space,Ground Zero Penthouse Meeting SpaceNew York | Lower ManhattanStarting From$85per hour,peter,New York | Lower Manhattan,,0
https://www.splacer.co/venue/loft-photography-podcast-video-studio,"Loft Photography, Podcast, Video StudioLos Angeles | Boyle HeightsStarting From$50per hour",Lex,Los Angeles | Boyle Heights,,8
https://www.splacer.co/venue/localhaus-historic-brooklyn-brownstone,Localhaus Historic Brooklyn BrownstoneNew York | Crown HeightsStarting From$250per hour,Ben,New York | Crown Heights,,11
https://www.splacer.co/venue/historic-riverfront-storefront-with-garden,Historic Riverfront Storefront with GardenNew York | GreenpointStarting From$3000per hour,Maya,New York | Greenpoint,,0
https://www.splacer.co/venue/barbie-house,Barbie HouseNew York | Mill BasinStarting From$480per hour,Andrew,New York | Mill Basin,,0
https://www.splacer.co/venue/stunning-brooklyn-townhouse,Stunning Brooklyn TownhouseNew York | Bedford-StuyvesantStarting From$450per hour,Naheima,New York | Bedford-Stuyvesant,,0
https://www.splacer.co/venue/spacious-art-gallery-in-bergen-county-new-jersey,Spacious Art Gallery in Bergen county New JerseyRidgefield ParkStarting From$150per hour,Sunny,Ridgefield Park,,0
https://www.splacer.co/venue/green-screen-studio-production-studio, Green Screen Studio/Production StudioNew York | Long Island CityStarting From$65per hour,Humza,New York | Long Island City,,0
https://www.splacer.co/venue/creative-makerspace-2-0-wellness-space,Creative Makerspace 2.0 / Wellness SpaceNew York | RidgewoodStarting From$400per hour,Dennis,New York | Ridgewood,,0
https://www.splacer.co/venue/landmark-restaurant-bar-garden,"Landmark Restaurant, Bar & GardenNew York | Upper ManhattanStarting From$295per hour",Anita,New York | Upper Manhattan,,0
https://www.splacer.co/venue/storefront-event-space-studio,Storefront Event Space/StudioNew York | WilliamsburgStarting From$60per hour,Katie,New York | Williamsburg,,8
https://www.splacer.co/venue/bright-open-brooklyn-photo-studio,Bright & Open Brooklyn Photo StudioNew York | Crown HeightsStarting From$120per hour,Naomi,New York | Crown Heights,,8
https://www.splacer.co/venue/raw-historic-surreal-locker-room,Raw Historic Surreal Locker RoomNew York | BushwickStarting From$140per hour,Andrew,New York | Bushwick,,20
https://www.splacer.co/venue/spacious-photo-studio-with-great-daylight,Spacious Photo Studio with Great DaylightNew York | Long Island CityStarting From$150per hour,Justin,New York | Long Island City,,1
https://www.splacer.co/venue/huge-sunlit-studio-w-cyclorama,Huge Sunlit Studio W/ Cyclorama New York | WilliamsburgStarting From$130per hour,David,New York | Williamsburg,,0
https://www.splacer.co/venue/rustic-photography-studio-loft-in-bushwick,Rustic Photography Studio Loft in BushwickNew York | East WilliamsburgStarting From$55per hour,Jenny,New York | East Williamsburg,,7
https://www.splacer.co/venue/luxurious-private-bar-and-lounge?sponsored=true,Luxurious Private Bar and LoungeNew York | ManhattanStarting From$350per hour,Cassidy,New York | Manhattan,,2
https://www.splacer.co/venue/urban-rustic-bar,Urban/Rustic BarNew York | Upper East SideStarting From$345per hour,Ryan,New York | Upper East Side,,0
https://www.splacer.co/venue/7-500-sq-ft-lush-industrial-mediterranean,"7,500 sq./ft Lush Industrial MediterraneanNew York | WilliamsburgStarting From$575per hour",Eduard,New York | Williamsburg,,0
https://www.splacer.co/venue/sunny-quite-modern-private-house,Sunny Quite Modern Private HouseNew York | East FlatbushStarting From$50per hour,Jeromy,New York | East Flatbush,,3
https://www.splacer.co/venue/backyard-onsite-meeting-production,Backyard Onsite Meeting/Production Northport | HuntingtonStarting From$100per hour,Anna,Northport | Huntington,,1
https://www.splacer.co/venue/prime-williamsburg-photo-studio,Prime Williamsburg Photo StudioNew York | WilliamsburgStarting From$87per hour,Margeaux,New York | Williamsburg,,0
https://www.splacer.co/venue/sunny-high-end-west-side-apartment,Sunny High End West Side Apartment New York | ManhattanStarting From$150per hour,leslie,New York | Manhattan,,1
https://www.splacer.co/venue/sun-soaked-hand-crafted-penthouse-1580226312,"Sun Soaked, Hand Crafted PenthouseNew York | WilliamsburgStarting From$175per hour",Danielle,New York | Williamsburg,,5
https://www.splacer.co/venue/bright-spacious-colorful-photo-studio,"Bright, Spacious, Colorful Photo Studio!Los Angeles | Central LAStarting From$80per hour",Kevin,Los Angeles | Central LA,,6
https://www.splacer.co/venue/beautiful-meeting-room-in-midtown,Beautiful Meeting Room in MidtownNew York | ManhattanStarting From$50per hour,Angel,New York | Manhattan,,1
https://www.splacer.co/venue/sunny-spacious-artist-s-photo-loft-garden,Sunny Spacious Artist's Photo Loft &GardenNew York | Long Island CityStarting From$250per hour,Chuck,New York | Long Island City,,2
https://www.splacer.co/venue/industrial-natural-light-studio,Industrial Natural Light StudioNew York | BrownsvilleStarting From$95per hour,Louge,New York | Brownsville,,2
https://www.splacer.co/venue/dumbo-photo-studio-with-view,DUMBO photo studio with view New York | DumboStarting From$125per hour,Amy,New York | Dumbo,,0
https://www.splacer.co/venue/large-industrial-bar-club,Large Industrial Bar + ClubNew York | East WilliamsburgStarting From$350per hour,Sean,New York | East Williamsburg,,0
https://www.splacer.co/venue/light-filled-tribeca-loft-1635866124,Light Filled Tribeca Loft New York | ManhattanStarting From$130per hour,Chantal,New York | Manhattan,,0
https://www.splacer.co/venue/a-mountain-getaway,A Mountain Getaway Woodridge | FallsburgStarting From$156per hour,joshua,Woodridge | Fallsburg,,1
https://www.splacer.co/venue/bright-and-airy-soho-luxury-boutique,Bright and airy Soho luxury boutiqueNew York | Lower ManhattanStarting From$500per hour,Tanja,New York | Lower Manhattan,,1
https://www.splacer.co/venue/large-stone-house,Large Stone House WarwickStarting From$200per hour,Sonia,Warwick,,0
https://www.splacer.co/venue/beautiful-and-large-space-in-prime-e-v,Beautiful and Large Space in Prime E.V.New York | ManhattanStarting From$120per hour,Ashley,New York | Manhattan,,0
https://www.splacer.co/venue/historic-space-on-governors-island-nyc,Historic Space on Governors Island NYCNew York | ManhattanStarting From$1562per hour,Alice,New York | Manhattan,,0
https://www.splacer.co/venue/new-york-loft-style-meets-los-angeles-view,New York loft style meets Los Angeles viewLos Angeles | Silver LakeStarting From$78per hour,Lucas,Los Angeles | Silver Lake,,5
https://www.splacer.co/venue/classroom-tv-wall-backyard-and-halls,"Classroom, TV Wall, Backyard, and HallsNew York | BushwickStarting From$135per hour",Andrew,New York | Bushwick,,24
https://www.splacer.co/venue/brooklyn-brownstone-open-layout-garden,"Brooklyn Brownstone, Open Layout & GardenNew York | Bedford-StuyvesantStarting From$250per hour",Jake,New York | Bedford-Stuyvesant,,1
https://www.splacer.co/venue/bright-spacious-garden-floor-apartment,Bright & Spacious Garden Floor ApartmentNew York | Sunset ParkStarting From$75per hour,Amorkor,New York | Sunset Park,,0
https://www.splacer.co/venue/mid-century-dream-loft-downtown-in-soho,Mid Century Dream Loft: Downtown in SOHONew York | Lower ManhattanStarting From$295per hour,Fiona,New York | Lower Manhattan,,1
https://www.splacer.co/venue/urban-studio-rustic-unique-video-photo,Urban Studio Rustic Unique - Video & PhotoNew York | Borough ParkStarting From$45per hour,Tom,New York | Borough Park,,0
https://www.splacer.co/venue/sunny-photo-studio-lighting-included,Sunny photo studio - lighting included New York | RidgewoodStarting From$39per hour,Majo,New York | Ridgewood,,0
https://www.splacer.co/venue/1800-s-victorian-waterfront-farmhouse,1800's Victorian Waterfront FarmhouseCornwall-on-Hudson | CornwallStarting From$99per hour,Michael,Cornwall-on-Hudson | Cornwall,,0
https://www.splacer.co/venue/dramatic-artist-s-loft-in-downtown-manhattan,Dramatic Artist's Loft in Downtown ManhattanNew York | Lower ManhattanStarting From$1500per hour,Heather,New York | Lower Manhattan,,0
https://www.splacer.co/venue/enchanting-colonial-home-on-14-acres,Enchanting Colonial Home on 14 AcresPine Bush | WawarsingStarting From$250per hour,Sherley.and.Bjorn,Pine Bush | Wawarsing,,0
https://www.splacer.co/venue/elegant-customizable-loft-space,Elegant Customizable Loft SpaceNew York | West BronxStarting From$200per hour,morsell,New York | West Bronx,,0
https://www.splacer.co/venue/8-000-sq-ft-breathtaking-showroom-chelsea,"8,000 sq/ft Breathtaking showroom ChelseaNew York | ManhattanStarting From$450per hour",Eduard,New York | Manhattan,,0
https://www.splacer.co/venue/elegant-2-200-sqft-old-school-loft," Elegant, 2,200 sqft  Old School Loft.New York | ManhattanStarting From$300per hour",Danielle,New York | Manhattan,,0
https://www.splacer.co/venue/spacious-bright-hair-salon-w-white-walls,"Spacious, Bright Hair Salon w White Walls.New York | Upper East SideStarting From$500per hour",jenia,New York | Upper East Side,,0
https://www.splacer.co/venue/stunning-intimate-crown-heights-venue,Stunning & Intimate Crown Heights VenueNew York | Crown HeightsStarting From$150per hour,Nadege,New York | Crown Heights,,0
https://www.splacer.co/venue/artists-lake-house-retreat-30-min-to-nyc, ARTISTS LAKE HOUSE RETREAT 30 min to NYC LarchmontStarting From$300per hour,Jay,Larchmont,,2
https://www.splacer.co/venue/downtown-forest-hills-lots-of-light-loft,"Downtown Forest Hills, Lots of Light, LoftNew York | FlushingStarting From$120per hour",kit,New York | Flushing,,0
https://www.splacer.co/venue/luxury-space-for-parties-workshops,Luxury Space for Parties & Workshops New York | ManhattanStarting From$500per hour,Amanda,New York | Manhattan,,0
https://www.splacer.co/venue/north-shore-li-colonial-on-private-1-acre,North Shore LI Colonial on Private 1 AcreCenterport | HuntingtonStarting From$400per hour,John,Centerport | Huntington,,0
https://www.splacer.co/venue/paris-in-nyc,Paris in NYCNew York | Upper East SideStarting From$350per hour,Caroline,New York | Upper East Side,,0
https://www.splacer.co/venue/store-front-and-lounge-in-soho,Store front and lounge in SohoNew York | ManhattanStarting From$300per hour,Julie,New York | Manhattan,,0
https://www.splacer.co/venue/les-stunning-penthouse-loft-with-rooftop,LES Stunning Penthouse Loft with RooftopNew York | Lower ManhattanStarting From$350per hour,Teresa,New York | Lower Manhattan,,0
https://www.splacer.co/venue/dtla-large-white-dreamy-studio-6000-sf,DTLA Large White Dreamy Studio 6000 SFLos Angeles | Central LAStarting From$125per hour,Ana,Los Angeles | Central LA,,3
https://www.splacer.co/venue/bright-haven,~Bright Haven~New York | SouthsideStarting From$70per hour,Daniel,New York | Southside,,4
https://www.splacer.co/venue/spacious-beauty-studio,Spacious Beauty StudioNew York | ManhattanStarting From$863per hour,Jessie,New York | Manhattan,,2
https://www.splacer.co/venue/old-skool-loft-entire-floor,Old Skool LOFT (ENTIRE FLOOR)New York | WilliamsburgStarting From$150per hour,Phillip,New York | Williamsburg,,0
https://www.splacer.co/venue/spacious-victorian-venue-multi-space,Spacious Victorian venue Multi Space!New York | Port RichmondStarting From$50per hour,Eshani,New York | Port Richmond,,0
https://www.splacer.co/venue/natural-light-with-cyc,Natural light with cyc New York | AstoriaStarting From$65per hour,Annie,New York | Astoria,,10
https://www.splacer.co/venue/modern-parlor-apt-in-chelsea,Modern Parlor Apt in ChelseaNew York | ManhattanStarting From$400per hour,Rodrigo,New York | Manhattan,,3
https://www.splacer.co/venue/unique-landmarked-brownstone-mansion,Unique Landmarked Brownstone MansionNew York | Crown HeightsStarting From$300per hour,malika,New York | Crown Heights,,0
https://www.splacer.co/venue/beacon-rooftop-penthouse,Beacon Rooftop PenthouseBeaconStarting From$150per hour,Kamel,Beacon,,0
https://www.splacer.co/venue/creative-storefront-in-chinatown,Creative Storefront in ChinatownLos Angeles | Central LAStarting From$70per hour,Katie,Los Angeles | Central LA,,4
https://www.splacer.co/venue/charming-historic-black-box-theater,"Charming, Historic Black Box TheaterLos Angeles | East HollywoodStarting From$110per hour",Brett,Los Angeles | East Hollywood,,4
https://www.splacer.co/venue/studio-54-w-ac-basic-lighting,Studio 54 ( w/ AC & Basic Lighting)Los Angeles | Central LAStarting From$125per hour,Mandy,Los Angeles | Central LA,,4
https://www.splacer.co/venue/brightly-lit-colorful-production-studio,Brightly Lit Colorful Production StudioLos Angeles | Central LAStarting From$45per hour,Elizabeth,Los Angeles | Central LA,,4
https://www.splacer.co/venue/ft-on-apartment-therapy-huge-sunny-loft,Ft. on Apartment Therapy - Huge Sunny LoftNew York | BushwickStarting From$100per hour,freddie,New York | Bushwick,,3
https://www.splacer.co/venue/huge-east-village-manor,Huge East Village ManorNew York | ManhattanStarting From$400per hour,Andrew,New York | Manhattan,,0
https://www.splacer.co/venue/magical-cabin,Magical CabinLos Angeles | Echo ParkStarting From$149per hour,Jenn,Los Angeles | Echo Park,,3
https://www.splacer.co/venue/versatile-industrial-creative-loft-in-dtla,Versatile industrial creative loft in DTLALos Angeles | Downtown Los AngelesStarting From$45per hour,Crystal,Los Angeles | Downtown Los Angeles,,3
https://www.splacer.co/venue/classic-flatiron-chelsea-seminar-room,Classic Flatiron/Chelsea Seminar RoomNew York | MidtownStarting From$215per hour,Tod,New York | Midtown,,3
https://www.splacer.co/venue/event-studio,Event studioNew York | JamaicaStarting From$75per hour,Mel,New York | Jamaica,,0
https://www.splacer.co/venue/dtla-creative-studio,DTLA Creative StudioLos Angeles | Central LAStarting From$130per hour,Mandy,Los Angeles | Central LA,,3
