Link,Location Name,Host Name,Address,Phone Number,Review Count
https://www.peerspace.com/pages/listings/56fba77f34f25d0900b162d4,"Epic Victorian Mansion - 2,000 square feet of historical landmark",EJ B.,"Clinton, Oakland, CA",,22
https://www.peerspace.com/pages/listings/5b03b6d2387f313800e36dbb,Osumare Suite: Luxurious Meeting Loft in Downtown Oakland,Simon S.,"Downtown Oakland, Oakland, CA",,36
https://www.peerspace.com/pages/listings/5953f2789567270a00436a27,"Sunny, Serene Dogpatch Photo Studio",John C.,"Dogpatch, San Francisco, CA",,107
https://www.peerspace.com/pages/listings/5516f9bddb829f08001a8078,"Hold your meeting here in beautiful Jack London District w/Video Conferencing, A/C, pvt. Bathroom and now with free photography.",Paul K.,"Downtown Oakland, Oakland, CA",,66
https://www.peerspace.com/pages/listings/5b9ff8a57ba2cb0f00669187,Large Industrial Chic Meeting Space (Seats up to 15),Sara S.,"Temescal, Oakland, CA",,12
https://www.peerspace.com/pages/listings/5979a251cc70a58801c9bb12,MacArthur Meeting Room: Medium Sized Multi-Media Meeting Room,Simon S.,"Downtown Oakland, Oakland, CA",,24
https://www.peerspace.com/pages/listings/58e53e726191d20b0047f4a8,Modern conference room with natural light and sunny patio for lunch,Jessa G.,"Alameda, CA",,189
https://www.peerspace.com/pages/listings/596e7af9d7cb2a2e011b8716,Three Adjoining Sunlit Offsite Studios,John C.,"Dogpatch, San Francisco, CA",,7
https://www.peerspace.com/pages/listings/5d1bb0ea8093ba000e2f51e1,Large & modern conference room in art space,Jessa G.,"Alameda, CA",,8
https://www.peerspace.com/pages/listings/552c22b26288a60800cca75a,Bright Daylight Off-Site Space,John C.,"Dogpatch, San Francisco, CA",,68
https://www.peerspace.com/pages/listings/550dd70a2f352d0800fc17ca,Airy Daylight Off-Site Studio,John C.,"Dogpatch, San Francisco, CA",,193
https://www.peerspace.com/pages/listings/5bf881a8c66f39001d21c06a,Professional Meeting Room,Pam S.,"Downtown Oakland, Oakland, CA",,0
https://www.peerspace.com/pages/listings/598280204e3b47be01c92459,International Suite: Large Gallery Offsite Space,Simon S.,"Downtown Oakland, Oakland, CA",,13
https://www.peerspace.com/pages/listings/59d8051c4a815b2200985ef4,Grand Meeting Room: Luxurious Meeting Space in Downtown Oakland,Simon S.,"Downtown Oakland, Oakland, CA",,14
https://www.peerspace.com/pages/listings/58f6c21f6191d20b0048422a,Amazing Top Floor 1500 sq. ft. Studio/Work/Live Loft in West Oakland/Jack London Square (INDUSTRIAL AREA). Beautiful views of Jack London/Embarcadero/Downtown Oakland/Emeryville. (PROFESSIONAL LIVE STREAMING DIGITAL MEDIA STUDIO & CREATIVE SPACE),Sharee A.,"West Oakland, Oakland, CA",,68
https://www.peerspace.com/pages/listings/5c99148323ce5f000dc22c26,Private Room and Patio Space with projector and bar motif,Andrew S.,"Rockridge, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5d9618d713b6e4000ea9df0f,Beautiful Lounge in the Heart of San Francisco for Your Next Team Meeting or Event!,Community Mgmt. T.,"Dogpatch, San Francisco, CA",,1
https://www.peerspace.com/pages/listings/577c07e37cdf7209005e79b8,Cozy Meeting Space in Downtown Oakland,Raitis S.,"Downtown Oakland, Oakland, CA",,60
https://www.peerspace.com/pages/listings/5b03b1f1387f313800e36d95,Lange Suite: Luxurious Loft Space in Downtown Oakland,Simon S.,"Downtown Oakland, Oakland, CA",,3
https://www.peerspace.com/pages/listings/57603de73a13b609007722f4,Telegraph Suite: Beautiful Gallery & Event Space In Downtown Oakland,Simon S.,"Downtown Oakland, Oakland, CA",,15
https://www.peerspace.com/pages/listings/598cd28227fe200602a87827,Spacious Mission Bay Lounge,Lauren C.,"South of Market, San Francisco, CA",,46
https://www.peerspace.com/pages/listings/5e348f320de985000c264594,Spacious Studio perfect for Workshops - located in Downtown Oakland,Soul L.,"Oakland Ave - Harrison St, Oakland, CA",,27
https://www.peerspace.com/pages/listings/5d93af5683842e000e31b050,"Meeting Retreat: Bright, Spacious, Remodeled Historic Craftsman",Maria P.,"Clinton, Oakland, CA",,72
https://www.peerspace.com/pages/listings/59495ed124a2550b004da967,Transbay Conference Room,Lauren A.,"South Beach, San Francisco, CA",,9
https://www.peerspace.com/pages/listings/5968666f302a58f800609b99,NOW OPEN: Downtown City Center Oakland Studio for Meetings,Sunny & Leon S.,"Downtown Oakland, Oakland, CA",,142
https://www.peerspace.com/pages/listings/5837cbbc6d8c590900e62d8c,"Airy, Contemporary Lake Merritt Studio",Cheshire I.,"Ivy Hill, Oakland, CA",,135
https://www.peerspace.com/pages/listings/5e458dc69145cd000d2ea42e,Beautiful Indoor Outdoor Modern Meeting Space located in West Berkeley,Isaac L.,"Southwest Berkeley, Berkeley, CA",,7
https://www.peerspace.com/pages/listings/592df7b096f7bb0b004ecd57,Sawmill Studio,Sarah O.,"Oakland Ave - Harrison St, Oakland, CA",,126
https://www.peerspace.com/pages/listings/6019cb00d08a82000cc6b052,Tropical Midcentury Modern Writer's Studio with Skylights,Jessa G.,"Alameda, CA",,7
https://www.peerspace.com/pages/listings/5d7aca780aca8d000ee8642b,"Modern, light filled pre-fab home set in nature",Sara M.,"Wilder, Orinda, CA",,9
https://www.peerspace.com/pages/listings/5dc47c9c74832e000d32b7a5,"Gorgeous, spacious, outdoor patio - perfect for workshops, baby showers, receptions, outdoors socially distanced meetings",Isaac L.,"Southwest Berkeley, Berkeley, CA",,24
